date,star_count,comment
17.02.2024,5.0,"Комментарий: Комментарий:Пришел на день раньше, отличный телефон."
19.02.2024,5.0,"Комментарий: Комментарий:Спасибо большое. Телефон купила сыну на день
          рождения. Хотя у него 26 мая. Понравилось. И довольный. Спасибо
          отдельное Каспи."
15.02.2024,5.0,"Комментарий: Комментарий:Хороший телефон, отличный магазин."
14.02.2024,4.0,"Комментарий: Комментарий:Телефон дочери брали в подарок, ей понравился,
          пока все устраивает, жаль, что нет адаптера, пришлось покупать
          отдельно. Курьер очень вежливый, спасибо большое ему за доставку."
14.02.2024,5.0,"Комментарий: Комментарий:Бізге ұнады, ініме бергем."
13.02.2024,5.0,"Комментарий: Комментарий:Очень удобный телефон, покупала мужу, он очень
          доволен. Айфон есть айфон."
12.02.2024,5.0,"Комментарий: Комментарий:Өте күшті, қатты ұнады."
11.02.2024,5.0,"Комментарий: Комментарий:Рахмет сіздерге. Қызым қуанып жүр, күшті екен."
10.02.2024,5.0,"Комментарий: Комментарий:Айфон керемет! Каспи де арзан екен! Тез жеткізді!
          Уақытынан ерте әкелді! Рахмет!."
08.02.2024,5.0,"Комментарий: Комментарий:Отличный телефон, все работает четко, доставили в
          тот же день в кратчайшие сроки, в следующий раз планирую приобрести
          планшет."
08.02.2024,5.0,"Комментарий: Комментарий:Дочке понравился. Спасибо Каспи. Привезли на день
          раньше!"
08.02.2024,5.0,"Комментарий: Комментарий:Жеткізді, күшті, рахмет."
07.02.2024,4.0,"Комментарий: Комментарий:Күшті, күйеуіме ұнады."
07.02.2024,5.0,Комментарий: Комментарий:Өте жақсы осы магазиннен алуға кеңес берем.
07.02.2024,5.0,"Комментарий: Комментарий:Телефон отличный, все понравилось, продавец очень
          вежливый."
06.02.2024,5.0,"Комментарий: Комментарий:Телефон хороший, достал тоже хороший."
05.02.2024,5.0,"Комментарий: Комментарий:Доставили вовремя, телефон супер."
04.02.2024,5.0,Комментарий: Комментарий:Отличный телефон. Все работает как надо.
04.02.2024,5.0,"Комментарий: Комментарий:Рахмет, товар пришел на день раньше, продавцу
          респект."
04.02.2024,5.0,Комментарий: Комментарий:Очень удобный.
04.02.2024,5.0,"Комментарий: Комментарий:Рахмет, алып кеттім, бәрі ұнады."
03.02.2024,5.0,Комментарий: Комментарий:Керемет.
02.02.2024,5.0,"Комментарий: Комментарий:Тез рәсімделді, сапасы бағасына лайық. Маған
          ұнады."
02.02.2024,5.0,"Комментарий: Комментарий:Күшті, рахмет."
02.02.2024,5.0,"Комментарий: Комментарий:Жақсы телефон екен, ұнады, фотоға жақсы түсіреді."
01.02.2024,5.0,Комментарий: Комментарий:Мадьяр красавчик!
01.02.2024,5.0,Комментарий: Комментарий:Керемет тауар.
31.01.2024,5.0,"Комментарий: Комментарий:Не хватает блок для шнур, а так все хорошо
          работает отлично."
31.01.2024,5.0,"Комментарий: Комментарий:Покупала сыну в подарок, ему понравился телефон.
          Доставка быстрая, спасибо."
31.01.2024,5.0,"Комментарий: Комментарий:Покупали в подарок ребенку. Счастью нет предела.
          Телефон работает отлично."
31.01.2024,5.0,Комментарий: Комментарий:Спасибо большое за качество!
31.01.2024,5.0,"Комментарий: Комментарий:Рахмет, қызмет көрсету жақсы екен."
31.01.2024,5.0,"Комментарий: Комментарий:Товар пришел раньше времени, все устраивает.
          Спасибо."
31.01.2024,5.0,"Комментарий: Комментарий:Удобства, камера, всё отлично."
30.01.2024,5.0,"Комментарий: Комментарий:Всё идеально, пришёл раньше. Спасибо продавцу и
          Каспи!"
29.01.2024,5.0,Комментарий: Комментарий:Товар очень хороший.
28.01.2024,5.0,Комментарий: Комментарий:Очень хороший телефон. Мне очень понравилось.
28.01.2024,5.0,"Комментарий: Комментарий:Телефон пришел раньше! Хорошо упакован, в целости
          и сохранности! Рекомендую этого продавца!"
27.01.2024,5.0,"Комментарий: Комментарий:Телефон пришел раньше времени, понравился, эта
          компания молодцы, держат марку."
27.01.2024,5.0,Комментарий: Комментарий:Хороший телефон.
26.01.2024,5.0,"Комментарий: Комментарий:Классный, покупали на подарок."
26.01.2024,5.0,"Комментарий: Комментарий:Смартфон супер, качество фото огонь, взяла для
          работы. Доставили в указанный срок, продавец KZS, спасибо магазину и
          Каспи."
26.01.2024,5.0,"Комментарий: Комментарий:Классный айфон, советую, спасибо Каспи."
25.01.2024,5.0,"Комментарий: Комментарий:Спасибо магазину Great Choice, отличный телефон!"
10.01.2024,4.0,Комментарий: Комментарий:Нормально пойдет. Класс.
10.01.2024,5.0,Комментарий: Комментарий:Да
10.01.2024,5.0,"Комментарий: Комментарий:Өте жақсы, рахмет."
10.01.2024,5.0,"Комментарий: Комментарий:Очень хороший смартфон, камера, качество, все
          четко."
10.01.2024,5.0,Комментарий: Комментарий:Сестрама алғанмын. Ұнады.
08.01.2024,5.0,"Комментарий: Комментарий:Рахмет, алып кеттім."
07.01.2024,5.0,"Комментарий: Комментарий:Заказывал как подарок дочке, ей очень
          понравилось, спасибо!"
07.01.2024,5.0,Комментарий: Комментарий:Первый Айфон нормальный телефон.
06.01.2024,5.0,Комментарий: Комментарий:Все нормально. Доставили раньше срока. Спасибо.
06.01.2024,5.0,"Комментарий: Комментарий:Телефон отличный, ребенок доволен, пришел на три
          дня раньше, спасибо большое продавцу и Каспи."
06.01.2024,5.0,"Комментарий: Комментарий:Менің балама ұнады, жақсы, рахмет балам қуанып
          қалды."
05.01.2024,5.0,Комментарий: Комментарий:Хорошо
05.01.2024,5.0,Комментарий: Комментарий:Очень классно муж рад!
04.01.2024,5.0,"Комментарий: Комментарий:Доставка Алматы қаласынан болсада 3 күнде
          жеткізіп берді. Үлкен рақмет! Жолдасыма алған болатынмын ұнады. ."
04.01.2024,5.0,"Комментарий: Комментарий:Все супер! Доставка вовремя, спасибо Marti. Всем
          советую!"
03.01.2024,5.0,"Комментарий: Комментарий:Телефон очень хороший, работает отлично, мощный
          процессор, быстрая зарядка, фото и видео просто супер, быстрая
          доставка."
03.01.2024,5.0,"Комментарий: Комментарий:Спасибо, моя доча в восторге."
02.01.2024,5.0,Комментарий: Комментарий:Ұнады телефон.
02.01.2024,5.0,Комментарий: Комментарий:Телефон оригинал 100%. Жеткізу жылдам.
02.01.2024,5.0,Комментарий: Комментарий:Зарядчик жоқ.
05.01.2024,5.0,"Комментарий: Комментарий:Біріншіден айфон маған ұнады, доставкасы тез,
          сонысы ұнады. Екіншіден зарядка күніне 2-3 рет қоям сонысы ұнамады.
          Үшіншіден барлық функциялары өте тез айфон ұнады."
01.01.2024,5.0,Комментарий: Комментарий:Керемет.
04.01.2024,5.0,"Комментарий: Комментарий:Спасибо, очень приятно, так удобно."
04.01.2024,5.0,Комментарий: Комментарий:Все замечательно.
04.01.2024,5.0,"Комментарий: Комментарий:Күшті, катчества күшті, қалаған қаласа тағыда
          аламын алуға, барлықтарыңызға кеңес беремін, өкінбейсіздер."
04.01.2024,5.0,"Комментарий: Комментарий:Спасибо большое, мне понравилось."
31.12.2023,5.0,"Комментарий: Комментарий:Телефон покупала мужу на день рождение! Все
          понравилось! Ещё с гарантией!"
04.01.2024,5.0,"Комментарий: Комментарий:Айфон 13 балама ұнады, жеткізуі де жылдам
          әрі өз уақытынан ерте. Рақмет сізге Каспи!"
31.12.2023,5.0,"Комментарий: Комментарий:Өте жақсы интернет магазин. Тауарлары да керемет.
          ."
30.12.2023,5.0,Комментарий: Комментарий:Рахмет
30.12.2023,5.0,"Комментарий: Комментарий:Келип көріп алдым, ұнады, балам мәз болатын
          болды, кеңес беремін."
30.12.2023,5.0,Комментарий: Комментарий:Спасибо
30.12.2023,5.0,Комментарий: Комментарий:В общем отличный телефон.
30.12.2023,5.0,Комментарий: Комментарий:Цвет очень красивый.
03.01.2024,5.0,Комментарий: Комментарий:Отлчно купийте Айфон
29.12.2023,5.0,"Комментарий: Комментарий:Жылдам келді, телефон жағыдайы жақсы келді."
29.12.2023,5.0,Комментарий: Комментарий:Рахмет
03.01.2024,5.0,"Комментарий: Комментарий:Керемет бізге ұнады! Каспи Дүкенге
          рақмет, жеткізіп беруші SMART STAR ға рақмет уақытынан бұрын
          жеткізіп берді."
28.12.2023,5.0,"Комментарий: Комментарий:Приобрел маме, она очень довольна."
03.01.2024,5.0,"Комментарий: Комментарий:Рақмет, тез келді. Көп рақмет."
28.12.2023,5.0,Комментарий: Комментарий:Все на высшем уровне.
28.12.2023,4.0,Комментарий: Комментарий:Жақсы телефон.
28.12.2023,5.0,"Комментарий: Комментарий:Өте керемет телефон, өзіме ұнады."
29.12.2023,5.0,Комментарий: Комментарий:Качество супер.
27.12.2023,4.0,"Комментарий: Комментарий:Качество нормальное, мне нравился."
29.12.2023,5.0,"Комментарий: Комментарий:Телефон очень хороший, оригинальный адаптер, мне
          очень понравилась."
27.12.2023,5.0,"Комментарий: Комментарий:Рахмет, телефонымды алдым, күшті дүкен екен,
          кеңес беремін."
27.12.2023,5.0,"Комментарий: Комментарий:Телефон космос. Правда ждал его очень долго, 6
          дней, а так все супер, спасибо."
27.12.2023,5.0,Комментарий: Комментарий:Подарил сыну
26.12.2023,5.0,"Комментарий: Комментарий:Телефон отличный, быстрая доставка."
25.12.2023,5.0,Комментарий: Комментарий:Спасибо большое забрала всее отлично
25.12.2023,5.0,Комментарий: Комментарий:Довольна телефоном. Советую всем.
25.12.2023,5.0,"Комментарий: Комментарий:Жеңіл, ыңғайлы, әдемі. Арманымнын бирине жеттим.
          рахмет."
24.12.2023,5.0,"Комментарий: Комментарий:Рахмет үлкен, жақсы дүкен, бәріне кеңес беремін.
          ."
24.12.2023,5.0,"Комментарий: Комментарий:Неплохой телефон для 2024-2025-2026 года будет
          актуален."
24.12.2023,5.0,"Комментарий: Комментарий:Спасибо магазину! Доставили раньше срока,
          смартфон понравился, шустрый, удобный."
26.12.2023,5.0,"Комментарий: Комментарий:Спасибо большое, все понравилось, только заказала
          13 мини, отправил 13."
23.12.2023,5.0,Комментарий: Комментарий:Просто супер.
23.12.2023,5.0,"Комментарий: Комментарий:Рахмет, тез жеткізіп берді, қызыма ұнады барлығы.
          ."
23.12.2023,5.0,Комментарий: Комментарий:Телефон
26.12.2023,5.0,"Комментарий: Комментарий:Спасибо, очень классно."
22.12.2023,5.0,Комментарий: Комментарий:Очень 🫶🫶
22.12.2023,5.0,"Комментарий: Комментарий:Доставка была быстрой, телефон отличный как и
          ожидали. Спасибо Каспи."
25.12.2023,5.0,Комментарий: Комментарий:Рақмет телефон супер таза оригинал улкен алғыс
21.12.2023,5.0,Комментарий: Комментарий:Классный телефон.
20.12.2023,5.0,Комментарий: Комментарий:Все хорошо
19.12.2023,5.0,"Комментарий: Комментарий:Заказ уақытынан ерте келді, балама қатты ұнады.
          Ан-Нисаға рахмет."
19.12.2023,5.0,"Комментарий: Комментарий:Телефон хороший, работает без нареканий, всем
          советую, продавец вежливый."
22.12.2023,5.0,"Комментарий: Комментарий:Спасибо, получили."
19.12.2023,5.0,"Комментарий: Комментарий:Товар соответствует своим
          требованиям."
17.12.2023,5.0,Комментарий: Комментарий:Все в порядке
17.12.2023,5.0,"Комментарий: Комментарий:Рахмет, сотка ұнады."
16.12.2023,5.0,Комментарий: Комментарий:По красоте все. Советую!
16.12.2023,5.0,Комментарий: Комментарий:Тамаша.
16.12.2023,5.0,"Комментарий: Комментарий:Нет гарантии. А так всё устраивает. Это был
          подарок."
19.12.2023,5.0,"Комментарий: Комментарий:Смартфон өте жақсы, жылдам жұмыс істеп тұр,
          камера өте керемет, ұлыма алдым, өте ұнады. Кемшілік жоқ! 10 балл."
15.12.2023,5.0,Комментарий: Комментарий:Вежливые сотрудники и оригинальная продукция.
14.12.2023,5.0,"Комментарий: Комментарий:Мощный, крутой."
14.12.2023,5.0,"Комментарий: Комментарий:Он очень красивый, прикольный и хороший и хорошо
          работает, ничего не виснет."
14.12.2023,5.0,"Комментарий: Комментарий:Телефон работает без нареканий Всё летает, фотки
          супер!"
24.12.2023,5.0,"Комментарий: Комментарий:Рахмет үлкен. Ұлымның туылған күніне сыйлап едім,
          қуанып қалды. Уақытылы жеткізіп берді, рахмет."
12.12.2023,5.0,"Комментарий: Комментарий:Все четко ,претензии нет"
12.12.2023,5.0,"Комментарий: Комментарий:Быстро работают, всё четко."
11.12.2023,5.0,Комментарий: Комментарий:Өте Тамара. .
11.12.2023,5.0,Комментарий: Комментарий:Marti супер.
10.12.2023,5.0,"Комментарий: Комментарий:Спасибо большое, очень доволен"
10.12.2023,5.0,"Комментарий: Комментарий:Очень классно, нет никаких минусов."
09.12.2023,5.0,"Комментарий: Комментарий:Өте сапалы телефон, маған ұнады, рахмет колға
          ұстағанға ыңғайлыбарлық жағынан жақсы."
11.12.2023,5.0,Комментарий: Комментарий:Очень хорошее обслуживание.
09.12.2023,5.0,Комментарий: Комментарий:Жақсы өте тиімді.
08.12.2023,5.0,"Комментарий: Комментарий:Телефон брала сыну на подарок, сын доволен, очень
          понравился. Доставили в срок."
08.12.2023,5.0,"Комментарий: Комментарий:Пришёл вовремя. Все хорошо работает. Спасибо
          большое."
08.12.2023,5.0,Комментарий: Комментарий:Топ телефон за свои деньги.
07.12.2023,5.0,Комментарий: Комментарий:Хороший вариант для нынешнего поколения девайсов.
06.12.2023,5.0,Комментарий: Комментарий:Өте күшті. .
06.12.2023,5.0,Комментарий: Комментарий:Өте жақсы айфон.
06.12.2023,5.0,"Комментарий: Комментарий:Телефон супер, доставили вовремя. Спасибо Каспи."
06.12.2023,4.0,Комментарий: Комментарий:Все отлично и красиво.
05.12.2023,5.0,Комментарий: Комментарий:Магазин! Товар пришёл раньше времени!
05.12.2023,5.0,"Комментарий: Комментарий:Отличный телефон, как и все продукты aipl."
05.12.2023,5.0,Комментарий: Комментарий:Всё супер
04.12.2023,5.0,Комментарий: Комментарий:Доставка в тот же день. Товар пока устраивает!
11.12.2023,4.0,Комментарий: Комментарий:Отличный телефон.
04.12.2023,5.0,Комментарий: Комментарий:Телефон бомба.
04.12.2023,5.0,"Комментарий: Комментарий:Жақсы, камера жақсы түсіреді."
04.12.2023,5.0,Комментарий: Комментарий:Отличный телефон!
19.12.2023,5.0,"Комментарий: Комментарий:Рақмет Каспиге, ұнады телефон басқаларына да,
          алуыларына болады. КӨп рақмет!"
25.11.2023,5.0,Комментарий: Комментарий:Спасибо за оперативность.
24.11.2023,5.0,"Комментарий: Комментарий:Товар привезли быстро, телефон работает."
24.11.2023,5.0,Комментарий: Комментарий:Хороший телефон! Сын доволен.
24.11.2023,5.0,"Комментарий: Комментарий:Отличная работа, доставка раньше срока, вежливый
          курьер!"
24.11.2023,5.0,"Комментарий: Комментарий:Телефон отличный, а вот Каспи доставка нет,
          телефон заказала чтобы подарить на др, но пришел позже."
24.11.2023,5.0,Комментарий: Комментарий:IPhone есть iPhone.
23.11.2023,5.0,"Комментарий: Комментарий:Спасибо, очень понравился телефон."
21.11.2023,5.0,Комментарий: Комментарий:Шикарный телефон.
21.11.2023,5.0,"Комментарий: Комментарий:Телефон хороший. Соответствие описанию Все
          работает. Спасибо, доставка вовремя."
21.11.2023,5.0,"Комментарий: Комментарий:Телефон пришел намного раньше, чем планировали.
          Все по уму запаковано. Всё отлично, телефон пока не огорчает."
21.11.2023,5.0,"Комментарий: Комментарий:Маған ұнады, уақытынан тез келді. ."
21.11.2023,5.0,"Комментарий: Комментарий:Я покупала дочке, она очень рада."
20.11.2023,5.0,"Комментарий: Комментарий:Взяла в подарок, владелец доволен."
20.11.2023,5.0,Комментарий: Комментарий:Отличный телефон.
23.11.2023,5.0,"Комментарий: Комментарий:Сіздерге көп-көп рахмет! Айфон 13 смартфоны қатты
          ұнады. Тамаша. Өзіңізге телефон таңдайтын болсаңыз, осы смартфон Apple
          iPhone 13 таңдауыңызға кеңес беремін."
19.11.2023,5.0,Комментарий: Комментарий:Ініме сыйлыққа алдым. Ініме ұнады.
19.11.2023,5.0,"Комментарий: Комментарий:Спасибо, очень хороший телефон."
23.11.2023,5.0,"Комментарий: Комментарий:Қызыма сыйға алғанмын, риза болып қалды. Өте тез
          жеткізді. Көп рахмет."
19.11.2023,5.0,"Комментарий: Комментарий:Быстрая доставка, качественный товар."
19.11.2023,3.0,Комментарий: Комментарий:Пока что все работает.
19.11.2023,5.0,"Комментарий: Комментарий:Очень хорош, я очень довольна, всем предлагаю
          купить, цвет прекрасный."
18.11.2023,3.0,Комментарий: Комментарий:Телефон ұнады балама. .
18.11.2023,5.0,"Комментарий: Комментарий:Очень сильный процессор, хорошая камера."
18.11.2023,5.0,"Комментарий: Комментарий:Телефон в хорошем состоянии, всё отлично
          работает."
16.11.2023,4.0,"Комментарий: Комментарий:Хороший телефон, прекрасно."
16.11.2023,5.0,"Комментарий: Комментарий:Хороший сервис, быстро доставили."
16.11.2023,5.0,"Комментарий: Комментарий:Спасибо большое, продавец улыбчивая, помогла и
          объяснила."
16.11.2023,5.0,"Комментарий: Комментарий:Все работает отлично, доставили в срок."
16.11.2023,5.0,"Комментарий: Комментарий:Покупка очень понравилась, спасибо."
15.11.2023,5.0,"Комментарий: Комментарий:Всё супер, спасибо продавцу!"
15.11.2023,5.0,"Комментарий: Комментарий:Телефон покупали сыну, все понравилось."
15.11.2023,5.0,"Комментарий: Комментарий:Сегодня же заказала, сегодня же через час
          доставили, курьер сверх вежливый, в общем довольна этим магазином,
          если заказывать то только у Favourite."
15.11.2023,5.0,"Комментарий: Комментарий:Соответствует, все как на картинке, советую."
15.11.2023,5.0,"Комментарий: Комментарий:Доставили раньше срока, товаром и магазином
          довольна. Благодарю!"
14.11.2023,5.0,"Комментарий: Комментарий:Сіздерге көп көп рахмет, заказымды уақытылы
          жеткізіп бергендеріңізге, қуаныштымын. Қатты қуанып тұрмын."
14.11.2023,5.0,"Комментарий: Комментарий:Күшті, балама ұнады."
13.11.2023,5.0,Комментарий: Комментарий:Хороший айфон пока что.
14.11.2023,5.0,Комментарий: Комментарий:Сын доволен. Спасибо.
13.11.2023,5.0,Комментарий: Комментарий:Пока что хорошо работает.
13.11.2023,4.0,"Комментарий: Комментарий:Телефон отличный, но цена зашкаливает."
11.11.2023,5.0,Комментарий: Комментарий:Хороший телефон.
11.11.2023,4.0,"Комментарий: Комментарий:Все прекрасно, доставили раньше срока, упакован
          идеально, работает отлично."
12.11.2023,5.0,"Комментарий: Комментарий:Уақытынан ерте келді, бәрі әдемі."
10.11.2023,5.0,"Комментарий: Комментарий:Жақсы тауар, ұнады өзім қалағандай."
10.11.2023,5.0,"Комментарий: Комментарий:Әкеме туған күніне тапсырыс беріп
          едік, уақытымен ұқыпты түрде әкеліп берді. Сенімді 
          Дүкен, 5 жұлдыз қоям."
09.11.2023,5.0,"Комментарий: Комментарий:Очень отличный телефон, спасибо большое."
09.11.2023,5.0,"Комментарий: Комментарий:Отличный смартфон, сын доволен, отмечает хороший
          звук."
09.11.2023,5.0,"Комментарий: Комментарий:Хороший телефон, работает отлично, сыну
          понравилось."
09.11.2023,5.0,Комментарий: Комментарий:Все хорошо работает.
08.11.2023,5.0,"Комментарий: Комментарий:Продавец молодец. Товар пришел раньше. Спасибо
          Каспи."
08.11.2023,5.0,"Комментарий: Комментарий:Качество отличное. Быстрая доставка. Советую этот
          магазин."
07.11.2023,5.0,Комментарий: Комментарий:Очень понравился. Супер. Благодарю.
07.11.2023,5.0,"Комментарий: Комментарий:Спасибо Каспи. Покупала дочке. Ей понравилось.
          После оформления через 4 часа привезли телефон. Шустрые сотрудники.
          Рекомендую Техnoshop."
07.11.2023,4.0,"Комментарий: Комментарий:Телефон хороший, с доставкой немного подкачали, в
          принципе доволен, есть один минус от родного провода зарядки телефон
          начинает логать."
07.11.2023,5.0,"Комментарий: Комментарий:С опозданием, но сервис классный и доставщик
          очень вежливый, улыбчивый, с такими работниками не попадёте. Спасибо
          большое."
07.11.2023,5.0,"Комментарий: Комментарий:Хороший телефон, покупала сыну. Очень нравится. У
          нас был самовывоз, все без проблем забрали, пользуемся. Спасибо."
07.11.2023,5.0,"Комментарий: Комментарий:Asian center компания рахмет жақсы қарым қатынас
          приятные люди, телефон оригина рахмет."
06.11.2023,5.0,"Комментарий: Комментарий:Очень хороший телефон. Доставка быстрая. Хорошо
          упакован. Спасибо магазину."
06.11.2023,5.0,Комментарий: Комментарий:Классный смартфон.
06.11.2023,5.0,"Комментарий: Комментарий:Сатушыға үлкен рахмет, берекесін берсін, доставка
          айтылған уақыттан ерте келді, телефон таза оригинал, гарантиясымен."
06.11.2023,5.0,"Комментарий: Комментарий:Доставили быстро, довольны, претензий нет."
05.11.2023,5.0,"Комментарий: Комментарий:Спасибо, всё очень быстро одобрили и доставили!
          Сын подарком очень доволен. Спасибо руководству и рабочим, а так-же
          курьерам Каспи! Благодарю."
05.11.2023,5.0,Комментарий: Комментарий:Рахмет. Онады бәрі жақсы.
04.11.2023,5.0,"Комментарий: Комментарий:Маған өте ұнады, жақсы, сапалы."
04.11.2023,5.0,Комментарий: Комментарий:Барлығы өте керемет.
12.09.2023,5.0,"Комментарий: Комментарий:Отличный магазин.  Отправили и доставили
          быстро."
07.09.2023,5.0,"Комментарий: Комментарий:Отличный магазин! Все качественно, быстро! Всем
          рекомендую!"
07.09.2023,5.0,"Комментарий: Комментарий:Всё замечательно телефоном довольны, год
          гарантии, доставили на 2 дня раньше, спасибо магазину и Каспи."
12.09.2023,5.0,Комментарий: Комментарий:Советую покупать.
06.09.2023,5.0,"Комментарий: Комментарий:Спасибо, доставили вовремя, вежливые, телефон
          понравился сыну."
11.09.2023,5.0,"Комментарий: Комментарий:Быстрая доставка, молодцы, стоит заказывать в
          Марти."
24.08.2023,5.0,"Комментарий: Комментарий:Пока что все круто, цена и телефон мощь. Советую."
24.08.2023,5.0,"Комментарий: Комментарий:Заказала телефон, через 4 часа курьер его уже
          привез. С пломбами, все работает. Сделал хорошую скидку на блок."
24.08.2023,5.0,Комментарий: Комментарий:Благодарю за товар.
01.09.2023,5.0,"Комментарий: Комментарий:Всё отлично. Спасибо телефон супер. Доставка в
          тот же день."
31.08.2023,5.0,"Комментарий: Комментарий:Все отлично. Сервис, очень вежливо обслуживали."
25.08.2023,5.0,"Комментарий: Комментарий:Барлығы жақсы, гарантиясы бар."
24.08.2023,5.0,Комментарий: Комментарий:Все отлично! Привезли раньше срока.
21.08.2023,5.0,Комментарий: Комментарий:Отлично все.
14.08.2023,5.0,Комментарий: Комментарий:Всё супер
18.08.2023,5.0,"Достоинства: Отличный магазин, оформили заказ и через минут 40
          товар был доставлен! Отдельная благодарность за приятный бонус*"
18.08.2023,5.0,"Достоинства: Супер, удобный, мощный. Комментарий: Комментарий:Всем советую, очень хороший телефон."
18.08.2023,5.0,"Комментарий: Комментарий:Хороший телефон. Доставку в нужное время
          доставили. Спасибо."
17.08.2023,5.0,"Достоинства: Красивый дизайн, удобный размер. Хорошее качество
          обслуживания."
16.08.2023,5.0,Достоинства: Новый.
11.08.2023,5.0,"Комментарий: Комментарий:Выдачу товара конечно задерживают, но все
          приехало мне понравилось."
01.08.2023,5.0,"Достоинства: Батарейка, быстрый, удобный, практичный. Комментарий: Комментарий:Хороший аппарат."
01.08.2023,5.0,"Комментарий: Комментарий:Спасибо большое, телефон в отличном состоянии,
          очень хороший, не пожалела."
21.07.2023,5.0,Комментарий: Комментарий:Качественный товар.
20.07.2023,5.0,Достоинства: Хорошо держит заряд.
19.07.2023,5.0,"Комментарий: Комментарий:Доставили в срок. Очень рады покупке. Сын очень
          доволен. Обслуживание отличное. Продавец подробно проконсультировала.
          Очень лояльны."
18.07.2023,5.0,Комментарий: Комментарий:Быстро доставили. Все хорошо.
18.07.2023,5.0,"Достоинства: Удобный, качественный, покупала брату ему
          понравилось. Комментарий: Комментарий:Советую, не пожалеете."
18.07.2023,5.0,"Комментарий: Комментарий:Рахмет, тез жеткізіп берді."
18.07.2023,1.0,Комментарий: Комментарий:Өте нашар.
15.07.2023,4.0,"Недостатки: Телефон заряжаю 2 раза за день. Я не активны
          пользователь но почему то с первого дня такое. Обычно приобретая ты
          ходишь дня полтора и вообще забыл о зарядке. Плюс хотя б в том что за
          час заряжается. Комментарий: Комментарий:Супер. Это же айфон какие у него могут быть
          недостатки, но они есть у этой модели."
12.07.2023,5.0,Достоинства: Өте ыңғайлы қолға! Зарядкасы да ұзаққа жетеді. Недостатки: Хрупковат. Комментарий: Комментарий:А так все хорошо.
29.06.2023,5.0,Достоинства: Быстрый.
29.06.2023,1.0,"Недостатки: Дорого. Комментарий: Комментарий:Хороший телефон. Поторопился с покупкой,
          можно было найти и дешевле."
21.06.2023,5.0,"Достоинства: Отличный сервис. Товар в отличном качестве, а
          сотрудники очень вежливые и все доходчиво объясняют"
19.06.2023,5.0,Недостатки: Зарядканың басын қоспаған. Комментарий: Комментарий:Тек зарядка жағы болмаса қалғаны жақсы.
20.06.2023,5.0,"Комментарий: Комментарий:Телефон хороший,
          мне понравился, спасибо курьерам, доставили вовремя."
15.06.2023,5.0,"Комментарий: Комментарий:Телефон хороший, камера огонь."
13.06.2023,5.0,"Комментарий: Комментарий:Очень хорошая доставка, я очень довольная,
          доставка самая быстрая."
09.06.2023,5.0,"Достоинства: Магазин супер, цены самые лучшие, продавцы очень
          грамотные. Комментарий: Комментарий:Буду покупать еще телефон, спасибо вам."
06.06.2023,5.0,"Достоинства: Все идеально. Айфон и в Африке айфон. Недостатки: Без чехла ну никак. Комментарий: Комментарий:Спасибо за доставку на 2 дня раньше! Упаковано
          отлично, всё целое."
06.06.2023,5.0,Достоинства: Сыну нравится
01.06.2023,5.0,"Достоинства: Очень круто. Комментарий: Комментарий:Доставка быстро приехала, рахмет."
17.05.2023,5.0,"Достоинства: Качество супер. Комментарий: Комментарий:Хочу поблагодарить компанию “Lux shop” и лично
          Дамира за оказанное внимание и своевременное качественное
          обслуживание. Заказ доставили быстро. Выражаю свою искреннюю
          благодарность. От души хочется пожелать всему коллективу удачи,
          счастья и дальнейших успехов!"
05.05.2023,5.0,"Достоинства: Все хорошо, 13 яблоко полностью удовлетворяет
          потребности. Комментарий: Комментарий:Спасибо, все быстро и оперативно."
04.05.2023,5.0,"Достоинства: Балама алып бердім ұнады, рахмет Каспиге."
29.04.2023,5.0,Комментарий: Комментарий:Отличный смартфон!
19.04.2023,5.0,"Комментарий: Комментарий:Быстрая доставка, вежливый курьер."
18.04.2023,5.0,Комментарий: Комментарий:Очень хороший.
17.04.2023,5.0,"Комментарий: Комментарий:Рахмет, магазинге кенес беремін, өте жақсы!"
17.04.2023,5.0,"Комментарий: Комментарий:Жақсы, әкеп берді, кеңес беремін!"
10.04.2023,5.0,"Достоинства: Классный, удобный. Комментарий: Комментарий:Спасибо большое, доставили день в день."
09.04.2023,5.0,Достоинства: Телефон өте керемет. Күйеуіме қатты ұнады. Комментарий: Комментарий:Телефонды жедел жеткізді.
05.04.2023,5.0,Комментарий: Комментарий:Все супер. Самый лучший магазин.
05.04.2023,5.0,"Достоинства: Камера. Комментарий: Комментарий:Пришел быстро, спасибо."
04.04.2023,5.0,"Комментарий: Комментарий:Рахмет, жігіттер, магазин керемет!"
31.03.2023,5.0,"Достоинства: Очень хороший магазин, спасибо за телефон!!! App
          Style классный магазин!!!"
26.03.2023,5.0,Достоинства: Все супер аппарат кайф
18.03.2023,5.0,"Комментарий: Комментарий:Все прекрасно и телефон и доставили быстро и
          культурно."
09.03.2023,5.0,Достоинства: Достойно за эту цену! Комментарий: Комментарий:Супер.
01.03.2023,5.0,"Комментарий: Комментарий:Телефон отличный, на все 100 % как и ожидали."
01.03.2023,5.0,"Достоинства: Телефон качественный и очень красивый! Комментарий: Комментарий:Хороший магазин, продавец постоянно на связи.
          Купили у него уже второй телефон. Покупкой очень довольны. Всем
          рекомендую именно этот магазин."
23.02.2023,5.0,Комментарий: Комментарий:Доставили вовремя! Спасибо за сервис!
